sentiment;text
disgust;Tinha sido obrigado a encontrar-me com colegas de turma estranhos e nojentos. As coisas de que falavam enojavam-me e faziam-me sentir mal à vontade. Sabia que me sentiria infeliz se lá ficasse, mas fui derrotado pelas normas sociais.
disgust;Ter ser colega turma estranho nojento coisa falar sentir vontade Sabia sentir infeliz ficar derrotar norma social.
shame;Tinha feito mal o trabalho mas os meus colegas de turma da associação de estudantes não me culpavam, ajudavam-me a fazer o trabalho.
shame;Ter fazer trabalho colega turma associação estudante culpar trabalho.
guilt;Eu não tinha feito o meu trabalho com seriedade. Apenas fingi terminar o trabalho, pois o trabalho não tinha qualquer significado para mim. Tudo isto fez-me sentir culpado.
guilt;ter fazer trabalho seriedade fingi terminar trabalho trabalho ter significado eu sentir culpar.
joy;Eu preguei a um estudante de F.3 num acampamento gospel. Sabiam assim mais sobre Deus e decidiram acreditar em Jesus.
joy;preguei estudante acampamento gospel Sabiam Deus decidir acreditar Jesus.
fear;Quando o médico me disse que havia algo de errado com o meu olho e que eu tinha de ser operado.
fear;médico dizer haver errar olho ter operar.
anger;Tinha deixado um jornal estudantil da universidade chinesa em cima da mesa na biblioteca. Tinha desaparecido quando regressei.
anger;ter deixar jornal estudantil universidade chinês mesa biblioteca ter desaparecer regressar.
sadness;Um dos meus colegas de turma teve uma doença inesperadamente, tinha estado em coma durante seis dias num hospital antes de morrer.
sadness;colega turma doença inesperadamente ter coma durante dia hospital morrer.
disgust;Alguém, que estava sentado muito perto de mim, estava a fumar no compartimento de um mini-bus com ar condicionado.
disgust;Alguém sentado eu fumar compartimento ar condicionado.
shame;No compartimento de um comboio de transportes públicos, não dei o meu lugar a um velhote que estava de pé perto de mim. Foi outro adolescente que o fez.
shame;compartimento comboio transporte público dar velhote pé eu outro adolescente.
guilt;Um sábado à noite fiz algum trabalho sem sentido e fui para a cama muito tarde. Na manhã seguinte estava com muito sono, por isso continuei a dormir mesmo tendo trabalho a fazer e faltei ao serviço de domingo.
guilt;sábado noite fiz algum trabalho sentido cama manhã seguinte sono continuei dormir ter trabalho faltar serviço domingo.
joy;Quando assisti a um concerto de um cantor pop.
joy;assisti concerto cantor pop.
fear;Tive medo de chumbar num exame.
fear;medo chumbar exame.
anger;Tinha demasiados trabalhos de casa e exames e não sabia como organizar o meu trabalho.
anger;Ter demasiado trabalho casa exame saber organizar trabalho.
sadness;Quando me esqueci da letra durante um concurso de canções.
sadness;esqueci letra durante concurso canção.
disgust;Por causa do exame, tive de estudar noite e dia.
disgust;causa exame estudar noite dia.
shame;Fiz mal no exame intercalar.
shame;Fiz exame intercalar.
guilt;Os resultados dos exames intercalares foram muito maus.
guilt;resultado exame intercalar mau.
joy;Quando obtive um bom resultado no exame de certificação.
joy;obtive resultado exame certificação.
fear;Quando andava sozinho por uma estrada a caminho das compras.
fear;andar sozinho estrada compra.
anger;No sindicato dos estudantes, houve alguém que tirou as fotocópias de dois grandes volumes. Pedi-lhe que me deixasse levar algumas, mas ele recusou por uma razão aceitável. .
anger;sindicato estudante haver alguém tirar fotocópia volume deixar levar recusar razão aceitável.
sadness;Quando a mãe de outra pessoa morreu.
sadness;mãe pessoa morrer.
disgust;Eu cumprimentei um amigo e ele não respondeu.
disgust;cumprimentar amigo responder.
shame;Num exame, que outros estudantes acharam fácil, eu mal conseguia pensar e não sabia o que responder.
shame;exame estudante achar fácil conseguir pensar saber responder.
guilt;Cortei o cabelo de um amigo com raiva, sem qualquer consideração.
guilt;Cortei cabelo amigo raiva consideração.
joy;Ontem, o meu amigo deu-me um presente e jantou comigo.
joy;amigo presente jantar comigo.
fear;Uma vez, ao caminhar ao longo de uma colina, caí por descuido e parti o meu braço esquerdo.
fear;caminhar longo colina caír descuido partir braço esquerdo.
anger;Na semana passada, a minha organização convocou uma reunião executiva e um dos membros executivos apontou uma lacuna na administração da comissão. Ele não pôde sugerir quaisquer melhorias, pelo que discuti com ele.
anger;semana passado organização convocar reunião executivo membro executivo apontar lacuna administração comissão sugerir qualquer melhoria discuti.
sadness;A morte do meu pai.
sadness;morte pai.
disgust;Eu estava sentado no autocarro e um homem com um cheiro muito desagradável veio e sentou-se ao meu lado, para além de tudo o que ele fumava continuamente.
disgust;sentado autocarro homem cheiro desagradável vir fumar continuamente.
shame;Quando eu estava na cantina do colégio dos Estados Unidos, confundi um estranho com um colega de turma, pois não estava a usar os meus óculos. Percebi que tinha cometido este erro quando o voltei a ver cuidadosamente.
shame;cantina colégio Estados Unidos confundi estranho colega turma óculos Percebi ter cometer erro voltar cuidadosamente.
guilt;Levantei-me tarde e não pude ir às minhas aulas a tempo. Quando entrei na sala de aula, o olhar do professor e dos meus colegas fez-me sentir culpado.
guilt;pude aula entrar sala aula olhar professor colega sentir culpar.
joy;Quando a minha candidatura para estudar para o mestrado foi aceite. .
joy;candidatura estudar mestrado aceitar.
fear;Uma vez, à meia-noite, estava a trabalhar sozinho no escritório e o telefone tocou de repente.
fear;trabalhar sozinho escritório telefone tocar repente.
anger;Quando estava concentrado no meu trabalho, o meu amigo perturbou-me continuamente. Pedi-lhe que parasse, mas em vão.
anger;concentrar trabalho amigo continuamente parar.
sadness;Tinha pedido ao professor que escrevesse uma carta de recomendação para mim, mas não tinha fornecido informações suficientes e tinha tido pouco tempo.
sadness;ter pedir professor escrever carta recomendação eu ter fornecir informação suficiente ter ter.
disgust;Quando estava a falar com uma pessoa hipócrita, senti-me enojado com a sua reacção.
disgust;falar pessoa hipócrita enojar reacção.
shame;O meu companheiro admirava-me quando eu fazia algum trabalho voluntariamente.
shame;companheiro algum trabalho voluntariamente.
guilt;O meu comportamento errado fez com que o meu ente querido se sentisse triste e inquieto.
guilt;comportamento errar ente querido sentir triste inquieto.
joy;Quando soube pela primeira vez que gostava de si ! do meu namorado.
joy;saber gostar se namorado.
fear;Quando recebi os resultados dos exames de nível superior, confundi a nota E em matemática com uma nota F e fiquei chocada.
fear;recebi resultado exame superior confundi nota matemática nota F fiquei chocado.
anger;Tinha planeado estudar para os meus exames intercalares num determinado dia e o meu colega de quarto chamou-me para me pedir que saísse para dar um passeio. Tentei arranjar uma desculpa para não sair mas ela recusou-se a ouvir-me e insistiu que eu saísse com ela. Acho desnecessário falar mais com ela. a .
anger;Ter planear estudar exame intercalar determinar dia colega pedir saír passeio arranjar desculpa sair insistir saír achar desnecessário falar.
sadness;Devido a algumas razões, o meu namorado e eu decidimos separar-nos.
sadness;devido razão namorado decidir.
disgust;Uma vez, quando comecei a escrever um jornal, houve um telefonema para mim. Tive de ir lá abaixo para o receber e, após a conversa, descobri que toda a informação tinha desaparecido da minha mente.
disgust;começar escrever jornal haver telefonema eu abaixo receber conversa descobrir informação ter desaparecir mente.
shame;Quando o professor me fez uma pergunta, eu não sabia a resposta e fiquei parado durante cerca de alguns minutos sem dizer uma palavra.
shame;professor pergunta saber resposta fiquei parar durante cerca minuto palavra.
guilt;Uma vez, quando estava no grupo da célula (actividade religiosa), descobri que quase todos no grupo liam a Bíblia diariamente e sentia-me culpado no meu coração.
guilt;célula actividade religioso descobrir quase ler Bíblia diariamente culpar coração.
joy;Quando li o jornal naquela manhã, encontrei a minha candidatura a um número na lista de admissão da universidade chinesa. Fiquei satisfeito e feliz e a ansiedade acumulada desapareceu. Só queria gritar que tinha sido bem sucedido.
joy;li jornal manhã encontrar candidatura lista admissão universidade chinês Fiquei satisfeito feliz ansiedade acumular desaparecer querer gritar ter ser sucedido.
fear;Tutorial novamente! Um sentimento de medo surgiu-me quando me sentei na cadeira e olhei para os meus colegas estudantes por todo o lado. Tive realmente medo que me fizessem algumas perguntas ou desafiassem as ideias que eu tinha apresentado.
fear;tutorial novamente sentimento medo sentar cadeira olhar colega estudante realmente medo fizer pergunta desafiar ideia ter apresentar.
anger;O truque era intolerável. Eles esconderam-no, e eu fiquei preocupado e inquieto o dia todo. Quando os vi, quis esbofetear cada um deles.
anger;truque intolerável fiquei preocupado inquieto dia ver querer esbofetear de ele.
sadness;A e eu estávamos a caminhar ao longo da nova escada asiática para o colégio Chung Chi para a nossa palestra e eu vi-o com ela. Ele pôs um braço à volta do ombro dela e riu-se de forma brilhante e alegre. Eu não me atrevi e não quis olhar, apenas passei por eles rapidamente. O meu interesse em falar com A desapareceu e eu só queria permanecer em silêncio. Mas eu não queria que A soubesse e por isso deixei-o e fui para F. Devia ter esperado que isto acontecesse.
sadness;estar caminhar longo escada asiático colégio Chung Chi palestra pôs braço volta ombro de ela brilhante alegre atrever querer olhar passar rapidamente interesse falar desaparecer querer permanecer silêncio querer soubesse Dever esperar acontecer.
disgust;Sabendo que tinha de o interrogar, senti-me muito relutante. Embora não o conheça, sinto-me enojado só de olhar para ele. Pensando que o projecto durou vários dias, arrependi-me de ter aderido a esse projecto.
disgust;saber ter interrogar relutante conhecer enojar olhar Pensando projecto durar dia aderer projecto.
shame;Durante a aula, o professor telefonou-me e perguntou-me se eu tinha um relatório de que estava atrasado. Fingi que tinha mas, olhando-lhe nos olhos, soube que ela sabia que eu estava a mentir. Pensei que era realmente uma má sorte que ela tivesse examinado a lista dos alunos que estavam atrasados.
shame;durante aula professor ter relatório atrasado Fingi ter olho saber saber mentir Pensei realmente má sorte ter examinar lista aluno estar atrasado.
guilt;Naquela noite quando abri o livro de cânticos enquanto cantava a canção Aqueles foram os dias em que o sentimento de culpa se tornou mais forte. A letra da canção estava bem descrita - eu estava errado. O desejo que eu tinha feito era muito mau. Se ela estivesse comigo, eu ficaria feliz e tocaríamos felizes juntos como nos tempos da escola secundária e ela não ficaria desiludida e sombria por minha causa.
guilt;noite abrir livro cântico cantar canção dia sentimento culpa tornar forte letra canção descrito errado desejo ter fazer mau estar comigo ficar feliz tocaríamo feliz junto tempo escola secundário ficar desiludido sombrio causa.
joy;Quando soube que podia fazer mais estudos numa universidade chinesa.
joy;saber estudo universidade chinês.
fear;A minha melhor amiga deixou recentemente a escola. No dia seguinte, o tempo ficou mau de repente e os colegas de turma masculinos desligaram as luzes. Fiquei em cima da mesa e fiquei assustado.
fear;bom amiga deixar recentemente escola dia seguinte ficar mau repente colega turma masculino desligar luz Fiquei mesa fiquei assustar.
anger;Fui repreendido pela minha mãe sem razão aparente.
anger;repreendir mãe razão aparente.
sadness;Quando soube que tinha sido traído pelo meu amigo.
sadness;saber ter ser trair amigo.
disgust;Quando jantei com os meus novos amigos, um deles lembrou-nos sempre que era superior.
disgust;jantar amigo de ele alto.
shame;Enquanto jantava com alguns conhecidos, foi-me perguntado algo que deveria ter sabido mas que não sabia.
shame;jantar conhecer perguntar dever saber saber.
guilt;O meu amigo veio ao concerto por minha causa, pois tinha sido eu a organizá-lo e o concerto não foi bem sucedido.
guilt;amigo vir concerto causa ter ser concerto sucedido.
joy;Fui aceite por uma universidade chinesa.
joy;aceitar universidade chinês.
fear;À espera dos resultados do exame de alto nível. Tive medo de não ser aceite.
fear;espera resultado exame alto medo aceitar.
anger;Tinha um encontro com um amigo para ver um filme e o meu amigo estava atrasado. Esperei durante uma longa hora e fiquei muito zangado.
anger;ter encontro amigo filme amigo atrasado Esperei durante longo hora fiquei zangado.
sadness;A discussão entre os meus pais.
sadness;discussão pai.
disgust;Durante as aulas de chinês, um aluno exibia-se frequentemente. Além disso, portava-se mal e vestia-se muito mal. Tão nojento!.
