sentiment;text
disgust;Durante as aulas chinesas, um aluno geralmente se exibia. Além disso, ele se comportou mal e se vestiu muito mal. Tão nojento !
shame;Vi uma bolsa na rua e só então um estranho passou. Peguei a bolsa imediatamente e dei ao estranho, pois pensei que ela pertencia a ele. Mas não era a bolsa dele e eu me senti envergonhada.
guilt;Recusei -me a emprestar meu dever de casa a um amigo.
fear;Uma vez, antes de aprender a nadar, pisei em uma ladeira escorregadia, onde havia muito musgo e eu deslizei na água. A água estava muito profunda e eu não conseguia ficar de pé. Eu afundei e tive que usar muita energia.
disgust;Um dia, quando eu estava sentado em um ônibus não muito lotado, uma mulher de meia idade estava ao meu lado. A pessoa sentada ao meu lado se levantou para descer e essa mulher me empurrou e ocupou o assento. Então ela tirou os sapatos e colocou os pés no assento.
fear;Quando vi um filme horrível - Alien.
sadness;Em 1983, meus resultados no exame de admissão da universidade eram muito pobres - longe do que eu esperava. Eu pensei que não seria aceito na universidade.
disgust;Estou com nojo de pessoas que estragam sua identidade por causa do mau comportamento. Hoje de manhã, quando eu estava em um ônibus lotado, encontrei um assento no qual um estudante universitário estava sentado de um lado e ele colocou a bolsa e os arquivos ao lado dele. Havia muito pouco espaço e eu me sentei enquanto ele continuava lendo. Mesmo quando eu me apoiei nele, ele não guardou a bolsa. Ele não respondeu e eu me senti muito zangado.
shame;Durante uma palestra, seis alunos (inclusive eu) foram convidados a deixar a aula, pois não havíamos preparado para a lição. Eu me senti envergonhado e com raiva.
guilt;Uma noite, fui pescar com alguns amigos, mas não podíamos pescar como um pescador já havia colocado sua rede lá. Puxamos a rede para encontrar apenas caranguejos, então jogamos a rede para longe. A rede era grande e pode custar US $ 1000. O pescador usou a rede para ganhar a vida e nós a tínhamos jogado.
joy;Eu tinha uma amiga muito próxima que foi para o Canadá depois de seu F.B, sua partida foi inevitável. Quando ele voltou durante as férias de verão, fiquei muito feliz porque nada mudou entre nós.
fear;No dia anterior aos resultados da universidade, fiquei empolgado e assustado. Se eu falhasse, não sabia o que faria, pois não queria trabalhar, minha família era ambivalente.
anger;Antes do exame de certificado, eu era muito pobre em biologia (o pior resultado da minha classe). Desde F.5, estava ficando cada vez mais pobre. Eu tentei o meu melhor e passei a maior parte do tempo estudando esse assunto. Finalmente, meus resultados foram tão ruins que eu pensei que não era justo.
sadness;Meu gato morreu de uma doença. Estava conosco por 7 anos. Era um gato adorável. Estava doente por uma ou duas semanas e o cirurgião veterinário nos disse que estava morrendo.
disgust;Na escola secundária, eu tinha um companheiro de classe que falava demais. Quando fomos ao cinema depois da escola e ela se sentou ao meu lado e comentou o filme o tempo todo - muito nojento.
shame;Nosso professor nos convidou para almoçar e, uma vez na cantina, começamos a nos apresentar. Dois dos meninos mostraram muito interesse em conhecer detalhes pessoais e depois começaram a falar sobre algumas atividades realizadas na faculdade. Eu tinha pouco interesse nessas atividades, então conversei com outro aluno sentado ao meu lado, pois tinha medo de que eles me fizessem perguntas sobre essas atividades.
guilt;Minha irmã mais nova queria ter aulas para aprender um instrumento musical. Em um sábado, minha mãe me pediu para ir com ela para o registro. Eu não queria ir, então disse que poderia haver muitas pessoas más no clube. Como resultante, minha irmã foi repreendida por minha mãe.
joy;Quando eu poderia estudar na universidade.
fear;Quando esqueci as linhas da peça durante um campo de orientação.
anger;Antes da reunião do departamento, meu amigo comeu um prato que eu havia preparado para esta reunião.
sadness;Eu tive um romance de curto prazo durante as férias de verão. Quando nos conhecemos, me senti empolgado, mas queria evitá -lo depois que nos conhecemos algumas vezes e, por isso, propus que fiquemos separados, fiquei muito triste então.
disgust;Senti -me enojado em ver meu namorado depois de nossa separação. Um dia, ele estava implorando na estação ferroviária de transporte de massa e naquele momento eu o odiava.
shame;Atuar em uma peça no campo de orientação me fez sentir tímida.
guilt;Fiz meu namorado tão infeliz e deprimido que me sinto culpado.
joy;Meu amigo havia organizado uma festa de aniversário para mim secretamente, fiquei muito feliz não muito pelos presentes, mas porque eles pareciam cuidar de mim.
fear;Meu avô de 80 anos passou por três operações sucessivas durante um único ano. A terceira operação era arriscada e eu estava com medo de que ele morresse e temia que minha avó estivesse muito triste.
anger;Meu irmão mais velho geralmente critica a cozinha de minha mãe. Uma vez ele fez isso de maneira muito indolente e perdeu a paciência. Isso deixou todos nós muito tristes. Fiquei muito zangado e o repreendi. Ele me pediu para não interferir com o que era seu negócio.
sadness;Quando meu avô morreu, fiquei extremamente triste. No entanto, os membros da minha família não tinham sentimentos especiais, eles disseram que ele já tinha 80 anos.
disgust;Eu era um instrutor em uma organização juvenil. Sempre que nós, os instrutores tinham uma reunião, o consultor estaria presente. Ele não entendeu nossas condições de trabalho de trabalho, mas conversou muito e tinha muitas idéias desatualizadas. Sempre que discordávamos dele, ele era muito descontente e disse que tínhamos um preconceito contra ele. Por que ele teve que nos tratar como seus subordinados?
shame;Quando recebemos nosso resultado acadêmico, aprendi que meus resultados eram ruins, pois não fiz o meu melhor. Os resultados das minhas acumulações foram bons e, quando me perguntaram sobre meus resultados, eu realmente não queria responder.
guilt;Quando eu estava brigando com meu irmão mais velho, não o machuque sem intenção com um bar de madeira. Eu me senti culpado e temia que ele fosse cego, felizmente ele se recuperou após 15 dias.
joy;Terminei minha lição de casa, uma tarefa importante.
fear;Medo da vez que o documento de exame levaria como eu não tinha confiança.
anger;O Sr. C pegou minhas canetas de desenho, sem ter pedido minha permissão primeiro e as perdi. Ele não me contou sobre isso até que eu perguntei e depois não tentou encontrá -los.
sadness;Quando soube que tinha que repetir o primeiro ano, encontrei a solução imediatamente, mas fui bloqueada por muitas dificuldades.
disgust;Minha namorada perdeu a paciência sem nenhum motivo e ela não considerou ou respeitou meus sentimentos.
shame;Depois de ter dado a resposta errada aos meus alunos, eles apontaram para mim e eu tive que me corrigir.
guilt;Eu rezei infidentemente.
joy;Estou feliz quando obtive bons resultados no campo de acadêmicos ou atletismo.
fear;Um dia, um homem de aparência feroz veio à nossa casa e disse que meu pai deveria se desculpar com ele, no entanto, eu estava sozinho em casa.
anger;Meu companheiro de cass riu de mim quando eu estava sendo repreendido pelo professor.
sadness;Eu conhecia uma garota tão adorável que todos gostariam dela. Mas ela se recusou a aceitar meu presente de Natal e eu tentei esquecê -la.
disgust;Eu odeio o comportamento dos meus chamados amigos, eles usam idiomas ruins, cuspiram, ostentam e tratam os jovens mal.
shame;Quando eu era jovem, minha mãe disse ao vizinho que eu havia molhado a cama. Eu me senti envergonhado pensando que os filhos do vizinho conheceriam isso.
guilt;Um dia, enquanto passeamos pela estrada, um dos meus amigos sugeriu que fossemos assistir a um filme azul. Eu estava curioso, então fui junto, mas me senti bastante culpado mais tarde.
joy;No dia em que os resultados do exame de admissão da universidade foram publicados, encontrei meu número de canditos e fiquei muito empolgado.
fear;Uma noite, estávamos fazendo um churrasco na praia e eu precisava ir ao meu carro, que estava longe da praia. Estava muito escuro, pois não havia lâmpadas de rua. Corri no escuro, com muito medo, corri o mais rápido possível.
sadness;Eu me separei com o que eu mais gostei. Ela recusou todos os meus encontros e me disse que havia namorado outro. Meu coração parecia deixar de bater. Fiquei em silêncio por algum tempo e depois sussurrei adeus e saí sem voltar.
disgust;Quando eu era professora em uma escola noturna, uma garota levantou muitas perguntas e expressou suas opiniões. Ela, com muita frequência, tomou uma posição diferente da minha e pensou que era melhor que o meu. Suas opiniões foram úteis academicamente, mas ela não levou em consideração minha posição em público. Além disso, ela parecia ser muito faladora e então me enojou.
shame;Almocei em um restaurante com um amigo e paguei a conta. A mudança foi a de uma moeda de dois dólares e dez centavos. Enquanto conversava com meu amigo, peguei a moeda de dois dólares e esqueci de deixar uma dica.
guilt;Eu estava com frio com minha irmã sem significar, só porque estava chateada e frustrada.
joy;Quando soube que havia sido admitido na universidade.
fear;Após a entrevista para admissão na universidade e antes da divulgação da lista de admissão. Eu estava com medo de não ser admitido e meu medo durou algum tempo. Meu medo desapareceu somente depois que a lista foi divulgada.
anger;Quando eu estava estudando na biblioteca - preparando -se para um teste, duas pessoas sentadas ao meu lado conversaram umas com as outras por 20 minutos. Não havia outros assentos, então eu não podia ir para outro lugar e não queria interrompê -los, então só podia ficar com raiva no meu coração.
sadness;Eu estava separado da minha namorada por cerca de um ano. No aniversário dela, coloquei um presente em sua caixa de correio. Passei dois dias escolhendo um presente adequado para ela. Esperei alguns dias e não houve resposta dela, finalmente recebi um cartão de agradecimento na minha caixa de correio. No cartão, havia apenas o meu nome, as palavras agradecer e sua assinatura. Fiquei muito triste então.
disgust;Quando eu estava viajando para a escola de ônibus, passei por um lugar onde um esgoto havia sido reparado. Havia um cheiro forte que me sufocava e eu queria deixar o local imediatamente.
shame;Recebi os resultados do documento de teste do meu assunto principal e descobri que meu resultado não era tão bom quanto um colega de classe que havia mudado recentemente seu assunto principal. Eu me senti muito envergonhado.
guilt;Prometi a mim mesma que faria uma boa ação todos os dias. Uma noite, vi um mendigo cujos músculos haviam sido atrofiados. Eu andei passou por ele pensando que ele estava fingindo. Mais tarde, percebi que ele não estava fingindo e tive a sensação de culpa, pois não havia cumprido minha promessa.
joy;Conversando sobre o happy hour do passado com dois amigos à noite em um acampamento há alguns meses. Compartilhamos nossos sentimentos, noções e toda ansiedade oculta. Eu pensei que eles se importavam comigo e fiquei muito feliz e satificado.
fear;Lembro que meu professor do Form 2 era muito feroz e dogmático. Meus pés tremeram sempre que eu a via, mas tive que enfrentar o fato de ter que ir para a classe dela.
anger;Uma noite, eu não conseguia praticar meu violino, pois minha família estava assistindo TV com as luzes apagadas, então eu queria ouvir algumas fitas. Estava escuro, então pedi ao meu irmão para me trazer uma tocha, mas ele me repreendeu. Fiquei com tanta raiva que bateu meu violino no chão.
sadness;Minha mãe sofre de uma doença mental. Uma noite, ela não estava se sentindo bem e foi enviada para o hospital. Eu estava com medo de que ela morresse, e a noite toda fiquei muito triste e não ousei fechar os olhos.
disgust;Nas condições de vida lotadas. Eu sempre brigo com meu irmão mais velho, enquanto ele coloca o volume T.V em um nível ensurdecedor e não consigo praticar minhas aulas de piano. Assim, sinto que minha casa é nojenta.
